sample_id,match_id,source_url,focus_athlete_id,partner_athlete_id,bundle_id,bundle_index,bundle_size,source_event_index,source_label,source_key,criterion_event_index,criterion_label,criterion_type,criterion_ts,frame_ts,frame_offset,response_event_index,response_label,response_key,leaf_label,family_label,category_label,visual_leaf_label,visual_family_label,visual_category_label,visual_label_collapsed,taxonomy_path
7dc97750-d911-45a2-9675-55d545a4a12d_e0028_w0011_f02,7dc97750-d911-45a2-9675-55d545a4a12d,https://www.youtube.com/watch?v=dQWfia0LQFQ&t=3399s,235f1c92-f1d8-46b5-b000-383809dedf87,9b76836b-6908-48f9-a346-705f16532f3c,7dc97750-d911-45a2-9675-55d545a4a12d:25:30,2,4,25,Sweep,sweep,28,Mount,control,6002.0,6002.0,0.0,30,Leg Drag to Straddle,leg drag to straddle,mount,mount,control,mount,mount,control,False,[]
7dc97750-d911-45a2-9675-55d545a4a12d_e0028_w0011_f03,7dc97750-d911-45a2-9675-55d545a4a12d,https://www.youtube.com/watch?v=dQWfia0LQFQ&t=3399s,235f1c92-f1d8-46b5-b000-383809dedf87,9b76836b-6908-48f9-a346-705f16532f3c,7dc97750-d911-45a2-9675-55d545a4a12d:25:30,2,4,25,Sweep,sweep,28,Mount,control,6002.0,6002.3,0.3,30,Leg Drag to Straddle,leg drag to straddle,mount,mount,control,mount,mount,control,False,[]
7dc97750-d911-45a2-9675-55d545a4a12d_e0028_w0011_f04,7dc97750-d911-45a2-9675-55d545a4a12d,https://www.youtube.com/watch?v=dQWfia0LQFQ&t=3399s,235f1c92-f1d8-46b5-b000-383809dedf87,9b76836b-6908-48f9-a346-705f16532f3c,7dc97750-d911-45a2-9675-55d545a4a12d:25:30,2,4,25,Sweep,sweep,28,Mount,control,6002.0,6002.6,0.6,30,Leg Drag to Straddle,leg drag to straddle,mount,mount,control,mount,mount,control,False,[]
7dc97750-d911-45a2-9675-55d545a4a12d_e0029_w0012_f00,7dc97750-d911-45a2-9675-55d545a4a12d,https://www.youtube.com/watch?v=dQWfia0LQFQ&t=3399s,235f1c92-f1d8-46b5-b000-383809dedf87,9b76836b-6908-48f9-a346-705f16532f3c,7dc97750-d911-45a2-9675-55d545a4a12d:25:30,3,4,25,Sweep,sweep,29,Arm‑Triangle Attempt,submission,6022.0,6021.4,-0.6,30,Leg Drag to Straddle,leg drag to straddle,armtriangle attempt,armtriangle attempt,submission,armtriangle attempt,armtriangle attempt,submission,True,[]
7dc97750-d911-45a2-9675-55d545a4a12d_e0029_w0012_f01,7dc97750-d911-45a2-9675-55d545a4a12d,https://www.youtube.com/watch?v=dQWfia0LQFQ&t=3399s,235f1c92-f1d8-46b5-b000-383809dedf87,9b76836b-6908-48f9-a346-705f16532f3c,7dc97750-d911-45a2-9675-55d545a4a12d:25:30,3,4,25,Sweep,sweep,29,Arm‑Triangle Attempt,submission,6022.0,6021.7,-0.3,30,Leg Drag to Straddle,leg drag to straddle,armtriangle attempt,armtriangle attempt,submission,armtriangle attempt,armtriangle attempt,submission,True,[]
7dc97750-d911-45a2-9675-55d545a4a12d_e0029_w0012_f02,7dc97750-d911-45a2-9675-55d545a4a12d,https://www.youtube.com/watch?v=dQWfia0LQFQ&t=3399s,235f1c92-f1d8-46b5-b000-383809dedf87,9b76836b-6908-48f9-a346-705f16532f3c,7dc97750-d911-45a2-9675-55d545a4a12d:25:30,3,4,25,Sweep,sweep,29,Arm‑Triangle Attempt,submission,6022.0,6022.0,0.0,30,Leg Drag to Straddle,leg drag to straddle,armtriangle attempt,armtriangle attempt,submission,armtriangle attempt,armtriangle attempt,submission,True,[]
7dc97750-d911-45a2-9675-55d545a4a12d_e0029_w0012_f03,7dc97750-d911-45a2-9675-55d545a4a12d,https://www.youtube.com/watch?v=dQWfia0LQFQ&t=3399s,235f1c92-f1d8-46b5-b000-383809dedf87,9b76836b-6908-48f9-a346-705f16532f3c,7dc97750-d911-45a2-9675-55d545a4a12d:25:30,3,4,25,Sweep,sweep,29,Arm‑Triangle Attempt,submission,6022.0,6022.3,0.3,30,Leg Drag to Straddle,leg drag to straddle,armtriangle attempt,armtriangle attempt,submission,armtriangle attempt,armtriangle attempt,submission,True,[]
7dc97750-d911-45a2-9675-55d545a4a12d_e0029_w0012_f04,7dc97750-d911-45a2-9675-55d545a4a12d,https://www.youtube.com/watch?v=dQWfia0LQFQ&t=3399s,235f1c92-f1d8-46b5-b000-383809dedf87,9b76836b-6908-48f9-a346-705f16532f3c,7dc97750-d911-45a2-9675-55d545a4a12d:25:30,3,4,25,Sweep,sweep,29,Arm‑Triangle Attempt,submission,6022.0,6022.6,0.6,30,Leg Drag to Straddle,leg drag to straddle,armtriangle attempt,armtriangle attempt,submission,armtriangle attempt,armtriangle attempt,submission,True,[]
7dc97750-d911-45a2-9675-55d545a4a12d_e0031_w0013_f00,7dc97750-d911-45a2-9675-55d545a4a12d,https://www.youtube.com/watch?v=dQWfia0LQFQ&t=3399s,235f1c92-f1d8-46b5-b000-383809dedf87,9b76836b-6908-48f9-a346-705f16532f3c,7dc97750-d911-45a2-9675-55d545a4a12d:30:32,0,1,30,Leg Drag to Straddle,leg drag to straddle,31,Mount,control,6073.0,6072.4,-0.6,32,Sweep,sweep,mount,mount,control,mount,mount,control,False,[]
7dc97750-d911-45a2-9675-55d545a4a12d_e0031_w0013_f01,7dc97750-d911-45a2-9675-55d545a4a12d,https://www.youtube.com/watch?v=dQWfia0LQFQ&t=3399s,235f1c92-f1d8-46b5-b000-383809dedf87,9b76836b-6908-48f9-a346-705f16532f3c,7dc97750-d911-45a2-9675-55d545a4a12d:30:32,0,1,30,Leg Drag to Straddle,leg drag to straddle,31,Mount,control,6073.0,6072.7,-0.3,32,Sweep,sweep,mount,mount,control,mount,mount,control,False,[]
7dc97750-d911-45a2-9675-55d545a4a12d_e0031_w0013_f02,7dc97750-d911-45a2-9675-55d545a4a12d,https://www.youtube.com/watch?v=dQWfia0LQFQ&t=3399s,235f1c92-f1d8-46b5-b000-383809dedf87,9b76836b-6908-48f9-a346-705f16532f3c,7dc97750-d911-45a2-9675-55d545a4a12d:30:32,0,1,30,Leg Drag to Straddle,leg drag to straddle,31,Mount,control,6073.0,6073.0,0.0,32,Sweep,sweep,mount,mount,control,mount,mount,control,False,[]
7dc97750-d911-45a2-9675-55d545a4a12d_e0031_w0013_f03,7dc97750-d911-45a2-9675-55d545a4a12d,https://www.youtube.com/watch?v=dQWfia0LQFQ&t=3399s,235f1c92-f1d8-46b5-b000-383809dedf87,9b76836b-6908-48f9-a346-705f16532f3c,7dc97750-d911-45a2-9675-55d545a4a12d:30:32,0,1,30,Leg Drag to Straddle,leg drag to straddle,31,Mount,control,6073.0,6073.3,0.3,32,Sweep,sweep,mount,mount,control,mount,mount,control,False,[]
7dc97750-d911-45a2-9675-55d545a4a12d_e0031_w0013_f04,7dc97750-d911-45a2-9675-55d545a4a12d,https://www.youtube.com/watch?v=dQWfia0LQFQ&t=3399s,235f1c92-f1d8-46b5-b000-383809dedf87,9b76836b-6908-48f9-a346-705f16532f3c,7dc97750-d911-45a2-9675-55d545a4a12d:30:32,0,1,30,Leg Drag to Straddle,leg drag to straddle,31,Mount,control,6073.0,6073.6,0.6,32,Sweep,sweep,mount,mount,control,mount,mount,control,False,[]
7dc97750-d911-45a2-9675-55d545a4a12d_e0033_w0014_f00,7dc97750-d911-45a2-9675-55d545a4a12d,https://www.youtube.com/watch?v=dQWfia0LQFQ&t=3399s,235f1c92-f1d8-46b5-b000-383809dedf87,9b76836b-6908-48f9-a346-705f16532f3c,7dc97750-d911-45a2-9675-55d545a4a12d:32:35,0,2,32,Sweep,sweep,33,Toe Hold,submission,6272.0,6271.4,-0.6,35,Sweep,sweep,toe hold,toe hold,submission,toe hold,toe hold,submission,False,[]
7dc97750-d911-45a2-9675-55d545a4a12d_e0033_w0014_f01,7dc97750-d911-45a2-9675-55d545a4a12d,https://www.youtube.com/watch?v=dQWfia0LQFQ&t=3399s,235f1c92-f1d8-46b5-b000-383809dedf87,9b76836b-6908-48f9-a346-705f16532f3c,7dc97750-d911-45a2-9675-55d545a4a12d:32:35,0,2,32,Sweep,sweep,33,Toe Hold,submission,6272.0,6271.7,-0.3,35,Sweep,sweep,toe hold,toe hold,submission,toe hold,toe hold,submission,False,[]
7dc97750-d911-45a2-9675-55d545a4a12d_e0033_w0014_f02,7dc97750-d911-45a2-9675-55d545a4a12d,https://www.youtube.com/watch?v=dQWfia0LQFQ&t=3399s,235f1c92-f1d8-46b5-b000-383809dedf87,9b76836b-6908-48f9-a346-705f16532f3c,7dc97750-d911-45a2-9675-55d545a4a12d:32:35,0,2,32,Sweep,sweep,33,Toe Hold,submission,6272.0,6272.0,0.0,35,Sweep,sweep,toe hold,toe hold,submission,toe hold,toe hold,submission,False,[]
7dc97750-d911-45a2-9675-55d545a4a12d_e0033_w0014_f03,7dc97750-d911-45a2-9675-55d545a4a12d,https://www.youtube.com/watch?v=dQWfia0LQFQ&t=3399s,235f1c92-f1d8-46b5-b000-383809dedf87,9b76836b-6908-48f9-a346-705f16532f3c,7dc97750-d911-45a2-9675-55d545a4a12d:32:35,0,2,32,Sweep,sweep,33,Toe Hold,submission,6272.0,6272.3,0.3,35,Sweep,sweep,toe hold,toe hold,submission,toe hold,toe hold,submission,False,[]
7dc97750-d911-45a2-9675-55d545a4a12d_e0033_w0014_f04,7dc97750-d911-45a2-9675-55d545a4a12d,https://www.youtube.com/watch?v=dQWfia0LQFQ&t=3399s,235f1c92-f1d8-46b5-b000-383809dedf87,9b76836b-6908-48f9-a346-705f16532f3c,7dc97750-d911-45a2-9675-55d545a4a12d:32:35,0,2,32,Sweep,sweep,33,Toe Hold,submission,6272.0,6272.6,0.6,35,Sweep,sweep,toe hold,toe hold,submission,toe hold,toe hold,submission,False,[]
7dc97750-d911-45a2-9675-55d545a4a12d_e0034_w0015_f00,7dc97750-d911-45a2-9675-55d545a4a12d,https://www.youtube.com/watch?v=dQWfia0LQFQ&t=3399s,235f1c92-f1d8-46b5-b000-383809dedf87,9b76836b-6908-48f9-a346-705f16532f3c,7dc97750-d911-45a2-9675-55d545a4a12d:32:35,1,2,32,Sweep,sweep,34,Straight Foot Lock Attempt,submission,6463.0,6462.4,-0.6,35,Sweep,sweep,straight foot lock attempt,straight foot lock attempt,submission,straight foot lock,straight foot lock,submission,True,[]
7dc97750-d911-45a2-9675-55d545a4a12d_e0034_w0015_f01,7dc97750-d911-45a2-9675-55d545a4a12d,https://www.youtube.com/watch?v=dQWfia0LQFQ&t=3399s,235f1c92-f1d8-46b5-b000-383809dedf87,9b76836b-6908-48f9-a346-705f16532f3c,7dc97750-d911-45a2-9675-55d545a4a12d:32:35,1,2,32,Sweep,sweep,34,Straight Foot Lock Attempt,submission,6463.0,6462.7,-0.3,35,Sweep,sweep,straight foot lock attempt,straight foot lock attempt,submission,straight foot lock,straight foot lock,submission,True,[]
7dc97750-d911-45a2-9675-55d545a4a12d_e0034_w0015_f02,7dc97750-d911-45a2-9675-55d545a4a12d,https://www.youtube.com/watch?v=dQWfia0LQFQ&t=3399s,235f1c92-f1d8-46b5-b000-383809dedf87,9b76836b-6908-48f9-a346-705f16532f3c,7dc97750-d911-45a2-9675-55d545a4a12d:32:35,1,2,32,Sweep,sweep,34,Straight Foot Lock Attempt,submission,6463.0,6463.0,0.0,35,Sweep,sweep,straight foot lock attempt,straight foot lock attempt,submission,straight foot lock,straight foot lock,submission,True,[]
7dc97750-d911-45a2-9675-55d545a4a12d_e0034_w0015_f03,7dc97750-d911-45a2-9675-55d545a4a12d,https://www.youtube.com/watch?v=dQWfia0LQFQ&t=3399s,235f1c92-f1d8-46b5-b000-383809dedf87,9b76836b-6908-48f9-a346-705f16532f3c,7dc97750-d911-45a2-9675-55d545a4a12d:32:35,1,2,32,Sweep,sweep,34,Straight Foot Lock Attempt,submission,6463.0,6463.3,0.3,35,Sweep,sweep,straight foot lock attempt,straight foot lock attempt,submission,straight foot lock,straight foot lock,submission,True,[]
7dc97750-d911-45a2-9675-55d545a4a12d_e0034_w0015_f04,7dc97750-d911-45a2-9675-55d545a4a12d,https://www.youtube.com/watch?v=dQWfia0LQFQ&t=3399s,235f1c92-f1d8-46b5-b000-383809dedf87,9b76836b-6908-48f9-a346-705f16532f3c,7dc97750-d911-45a2-9675-55d545a4a12d:32:35,1,2,32,Sweep,sweep,34,Straight Foot Lock Attempt,submission,6463.0,6463.6,0.6,35,Sweep,sweep,straight foot lock attempt,straight foot lock attempt,submission,straight foot lock,straight foot lock,submission,True,[]
8e2add5c-67a1-41cc-af60-39ef684bfa42_e0002_w0000_f00,8e2add5c-67a1-41cc-af60-39ef684bfa42,https://www.youtube.com/watch?v=Lorr3RBNwFw&t=12197s,68ef37f5-226d-4edc-bacb-c1a1129e4ad6,9b76836b-6908-48f9-a346-705f16532f3c,8e2add5c-67a1-41cc-af60-39ef684bfa42:1:3,0,1,1,Pull Guard / Inversion,pull guard inversion,2,Pull Guard / Inversion,guard,1155.0,1154.4,-0.6,3,Butterfly Guard,butterfly guard,pull guard inversion,pull guard inversion,guard,pull guard inversion,pull guard inversion,guard,False,[]
8e2add5c-67a1-41cc-af60-39ef684bfa42_e0002_w0000_f01,8e2add5c-67a1-41cc-af60-39ef684bfa42,https://www.youtube.com/watch?v=Lorr3RBNwFw&t=12197s,68ef37f5-226d-4edc-bacb-c1a1129e4ad6,9b76836b-6908-48f9-a346-705f16532f3c,8e2add5c-67a1-41cc-af60-39ef684bfa42:1:3,0,1,1,Pull Guard / Inversion,pull guard inversion,2,Pull Guard / Inversion,guard,1155.0,1154.7,-0.3,3,Butterfly Guard,butterfly guard,pull guard inversion,pull guard inversion,guard,pull guard inversion,pull guard inversion,guard,False,[]
8e2add5c-67a1-41cc-af60-39ef684bfa42_e0002_w0000_f02,8e2add5c-67a1-41cc-af60-39ef684bfa42,https://www.youtube.com/watch?v=Lorr3RBNwFw&t=12197s,68ef37f5-226d-4edc-bacb-c1a1129e4ad6,9b76836b-6908-48f9-a346-705f16532f3c,8e2add5c-67a1-41cc-af60-39ef684bfa42:1:3,0,1,1,Pull Guard / Inversion,pull guard inversion,2,Pull Guard / Inversion,guard,1155.0,1155.0,0.0,3,Butterfly Guard,butterfly guard,pull guard inversion,pull guard inversion,guard,pull guard inversion,pull guard inversion,guard,False,[]
8e2add5c-67a1-41cc-af60-39ef684bfa42_e0002_w0000_f03,8e2add5c-67a1-41cc-af60-39ef684bfa42,https://www.youtube.com/watch?v=Lorr3RBNwFw&t=12197s,68ef37f5-226d-4edc-bacb-c1a1129e4ad6,9b76836b-6908-48f9-a346-705f16532f3c,8e2add5c-67a1-41cc-af60-39ef684bfa42:1:3,0,1,1,Pull Guard / Inversion,pull guard inversion,2,Pull Guard / Inversion,guard,1155.0,1155.3,0.3,3,Butterfly Guard,butterfly guard,pull guard inversion,pull guard inversion,guard,pull guard inversion,pull guard inversion,guard,False,[]
8e2add5c-67a1-41cc-af60-39ef684bfa42_e0002_w0000_f04,8e2add5c-67a1-41cc-af60-39ef684bfa42,https://www.youtube.com/watch?v=Lorr3RBNwFw&t=12197s,68ef37f5-226d-4edc-bacb-c1a1129e4ad6,9b76836b-6908-48f9-a346-705f16532f3c,8e2add5c-67a1-41cc-af60-39ef684bfa42:1:3,0,1,1,Pull Guard / Inversion,pull guard inversion,2,Pull Guard / Inversion,guard,1155.0,1155.6,0.6,3,Butterfly Guard,butterfly guard,pull guard inversion,pull guard inversion,guard,pull guard inversion,pull guard inversion,guard,False,[]
8e2add5c-67a1-41cc-af60-39ef684bfa42_e0006_w0001_f00,8e2add5c-67a1-41cc-af60-39ef684bfa42,https://www.youtube.com/watch?v=Lorr3RBNwFw&t=12197s,68ef37f5-226d-4edc-bacb-c1a1129e4ad6,9b76836b-6908-48f9-a346-705f16532f3c,8e2add5c-67a1-41cc-af60-39ef684bfa42:5:8,0,2,5,Triangle Attempt,triangle attempt,6,Mount,control,1473.0,1472.4,-0.6,8,Mount,mount,mount,mount,control,mount,mount,control,False,[]
8e2add5c-67a1-41cc-af60-39ef684bfa42_e0006_w0001_f01,8e2add5c-67a1-41cc-af60-39ef684bfa42,https://www.youtube.com/watch?v=Lorr3RBNwFw&t=12197s,68ef37f5-226d-4edc-bacb-c1a1129e4ad6,9b76836b-6908-48f9-a346-705f16532f3c,8e2add5c-67a1-41cc-af60-39ef684bfa42:5:8,0,2,5,Triangle Attempt,triangle attempt,6,Mount,control,1473.0,1472.7,-0.3,8,Mount,mount,mount,mount,control,mount,mount,control,False,[]
8e2add5c-67a1-41cc-af60-39ef684bfa42_e0006_w0001_f02,8e2add5c-67a1-41cc-af60-39ef684bfa42,https://www.youtube.com/watch?v=Lorr3RBNwFw&t=12197s,68ef37f5-226d-4edc-bacb-c1a1129e4ad6,9b76836b-6908-48f9-a346-705f16532f3c,8e2add5c-67a1-41cc-af60-39ef684bfa42:5:8,0,2,5,Triangle Attempt,triangle attempt,6,Mount,control,1473.0,1473.0,0.0,8,Mount,mount,mount,mount,control,mount,mount,control,False,[]
8e2add5c-67a1-41cc-af60-39ef684bfa42_e0006_w0001_f03,8e2add5c-67a1-41cc-af60-39ef684bfa42,https://www.youtube.com/watch?v=Lorr3RBNwFw&t=12197s,68ef37f5-226d-4edc-bacb-c1a1129e4ad6,9b76836b-6908-48f9-a346-705f16532f3c,8e2add5c-67a1-41cc-af60-39ef684bfa42:5:8,0,2,5,Triangle Attempt,triangle attempt,6,Mount,control,1473.0,1473.3,0.3,8,Mount,mount,mount,mount,control,mount,mount,control,False,[]
8e2add5c-67a1-41cc-af60-39ef684bfa42_e0006_w0001_f04,8e2add5c-67a1-41cc-af60-39ef684bfa42,https://www.youtube.com/watch?v=Lorr3RBNwFw&t=12197s,68ef37f5-226d-4edc-bacb-c1a1129e4ad6,9b76836b-6908-48f9-a346-705f16532f3c,8e2add5c-67a1-41cc-af60-39ef684bfa42:5:8,0,2,5,Triangle Attempt,triangle attempt,6,Mount,control,1473.0,1473.6,0.6,8,Mount,mount,mount,mount,control,mount,mount,control,False,[]
8e2add5c-67a1-41cc-af60-39ef684bfa42_e0007_w0002_f00,8e2add5c-67a1-41cc-af60-39ef684bfa42,https://www.youtube.com/watch?v=Lorr3RBNwFw&t=12197s,68ef37f5-226d-4edc-bacb-c1a1129e4ad6,9b76836b-6908-48f9-a346-705f16532f3c,8e2add5c-67a1-41cc-af60-39ef684bfa42:5:8,1,2,5,Triangle Attempt,triangle attempt,7,Mount,control,1490.0,1489.4,-0.6,8,Mount,mount,mount,mount,control,mount,mount,control,False,[]
8e2add5c-67a1-41cc-af60-39ef684bfa42_e0007_w0002_f01,8e2add5c-67a1-41cc-af60-39ef684bfa42,https://www.youtube.com/watch?v=Lorr3RBNwFw&t=12197s,68ef37f5-226d-4edc-bacb-c1a1129e4ad6,9b76836b-6908-48f9-a346-705f16532f3c,8e2add5c-67a1-41cc-af60-39ef684bfa42:5:8,1,2,5,Triangle Attempt,triangle attempt,7,Mount,control,1490.0,1489.7,-0.3,8,Mount,mount,mount,mount,control,mount,mount,control,False,[]
8e2add5c-67a1-41cc-af60-39ef684bfa42_e0007_w0002_f02,8e2add5c-67a1-41cc-af60-39ef684bfa42,https://www.youtube.com/watch?v=Lorr3RBNwFw&t=12197s,68ef37f5-226d-4edc-bacb-c1a1129e4ad6,9b76836b-6908-48f9-a346-705f16532f3c,8e2add5c-67a1-41cc-af60-39ef684bfa42:5:8,1,2,5,Triangle Attempt,triangle attempt,7,Mount,control,1490.0,1490.0,0.0,8,Mount,mount,mount,mount,control,mount,mount,control,False,[]
8e2add5c-67a1-41cc-af60-39ef684bfa42_e0007_w0002_f03,8e2add5c-67a1-41cc-af60-39ef684bfa42,https://www.youtube.com/watch?v=Lorr3RBNwFw&t=12197s,68ef37f5-226d-4edc-bacb-c1a1129e4ad6,9b76836b-6908-48f9-a346-705f16532f3c,8e2add5c-67a1-41cc-af60-39ef684bfa42:5:8,1,2,5,Triangle Attempt,triangle attempt,7,Mount,control,1490.0,1490.3,0.3,8,Mount,mount,mount,mount,control,mount,mount,control,False,[]
8e2add5c-67a1-41cc-af60-39ef684bfa42_e0007_w0002_f04,8e2add5c-67a1-41cc-af60-39ef684bfa42,https://www.youtube.com/watch?v=Lorr3RBNwFw&t=12197s,68ef37f5-226d-4edc-bacb-c1a1129e4ad6,9b76836b-6908-48f9-a346-705f16532f3c,8e2add5c-67a1-41cc-af60-39ef684bfa42:5:8,1,2,5,Triangle Attempt,triangle attempt,7,Mount,control,1490.0,1490.6,0.6,8,Mount,mount,mount,mount,control,mount,mount,control,False,[]
8e2add5c-67a1-41cc-af60-39ef684bfa42_e0013_w0003_f00,8e2add5c-67a1-41cc-af60-39ef684bfa42,https://www.youtube.com/watch?v=Lorr3RBNwFw&t=12197s,68ef37f5-226d-4edc-bacb-c1a1129e4ad6,9b76836b-6908-48f9-a346-705f16532f3c,8e2add5c-67a1-41cc-af60-39ef684bfa42:12:17,0,4,12,Mount,mount,13,Half Guard,guard,1621.0,1620.4,-0.6,17,Triangle Attempt,triangle attempt,half guard,half-guard,guard,half guard,half-guard,guard,False,"[""half-guard"", ""guard""]"
8e2add5c-67a1-41cc-af60-39ef684bfa42_e0013_w0003_f01,8e2add5c-67a1-41cc-af60-39ef684bfa42,https://www.youtube.com/watch?v=Lorr3RBNwFw&t=12197s,68ef37f5-226d-4edc-bacb-c1a1129e4ad6,9b76836b-6908-48f9-a346-705f16532f3c,8e2add5c-67a1-41cc-af60-39ef684bfa42:12:17,0,4,12,Mount,mount,13,Half Guard,guard,1621.0,1620.7,-0.3,17,Triangle Attempt,triangle attempt,half guard,half-guard,guard,half guard,half-guard,guard,False,"[""half-guard"", ""guard""]"
8e2add5c-67a1-41cc-af60-39ef684bfa42_e0013_w0003_f02,8e2add5c-67a1-41cc-af60-39ef684bfa42,https://www.youtube.com/watch?v=Lorr3RBNwFw&t=12197s,68ef37f5-226d-4edc-bacb-c1a1129e4ad6,9b76836b-6908-48f9-a346-705f16532f3c,8e2add5c-67a1-41cc-af60-39ef684bfa42:12:17,0,4,12,Mount,mount,13,Half Guard,guard,1621.0,1621.0,0.0,17,Triangle Attempt,triangle attempt,half guard,half-guard,guard,half guard,half-guard,guard,False,"[""half-guard"", ""guard""]"
8e2add5c-67a1-41cc-af60-39ef684bfa42_e0013_w0003_f03,8e2add5c-67a1-41cc-af60-39ef684bfa42,https://www.youtube.com/watch?v=Lorr3RBNwFw&t=12197s,68ef37f5-226d-4edc-bacb-c1a1129e4ad6,9b76836b-6908-48f9-a346-705f16532f3c,8e2add5c-67a1-41cc-af60-39ef684bfa42:12:17,0,4,12,Mount,mount,13,Half Guard,guard,1621.0,1621.3,0.3,17,Triangle Attempt,triangle attempt,half guard,half-guard,guard,half guard,half-guard,guard,False,"[""half-guard"", ""guard""]"
8e2add5c-67a1-41cc-af60-39ef684bfa42_e0013_w0003_f04,8e2add5c-67a1-41cc-af60-39ef684bfa42,https://www.youtube.com/watch?v=Lorr3RBNwFw&t=12197s,68ef37f5-226d-4edc-bacb-c1a1129e4ad6,9b76836b-6908-48f9-a346-705f16532f3c,8e2add5c-67a1-41cc-af60-39ef684bfa42:12:17,0,4,12,Mount,mount,13,Half Guard,guard,1621.0,1621.6,0.6,17,Triangle Attempt,triangle attempt,half guard,half-guard,guard,half guard,half-guard,guard,False,"[""half-guard"", ""guard""]"
8e2add5c-67a1-41cc-af60-39ef684bfa42_e0014_w0004_f00,8e2add5c-67a1-41cc-af60-39ef684bfa42,https://www.youtube.com/watch?v=Lorr3RBNwFw&t=12197s,68ef37f5-226d-4edc-bacb-c1a1129e4ad6,9b76836b-6908-48f9-a346-705f16532f3c,8e2add5c-67a1-41cc-af60-39ef684bfa42:12:17,1,4,12,Mount,mount,14,Mount,control,1659.0,1658.4,-0.6,17,Triangle Attempt,triangle attempt,mount,mount,control,mount,mount,control,False,[]
8e2add5c-67a1-41cc-af60-39ef684bfa42_e0014_w0004_f01,8e2add5c-67a1-41cc-af60-39ef684bfa42,https://www.youtube.com/watch?v=Lorr3RBNwFw&t=12197s,68ef37f5-226d-4edc-bacb-c1a1129e4ad6,9b76836b-6908-48f9-a346-705f16532f3c,8e2add5c-67a1-41cc-af60-39ef684bfa42:12:17,1,4,12,Mount,mount,14,Mount,control,1659.0,1658.7,-0.3,17,Triangle Attempt,triangle attempt,mount,mount,control,mount,mount,control,False,[]
8e2add5c-67a1-41cc-af60-39ef684bfa42_e0014_w0004_f02,8e2add5c-67a1-41cc-af60-39ef684bfa42,https://www.youtube.com/watch?v=Lorr3RBNwFw&t=12197s,68ef37f5-226d-4edc-bacb-c1a1129e4ad6,9b76836b-6908-48f9-a346-705f16532f3c,8e2add5c-67a1-41cc-af60-39ef684bfa42:12:17,1,4,12,Mount,mount,14,Mount,control,1659.0,1659.0,0.0,17,Triangle Attempt,triangle attempt,mount,mount,control,mount,mount,control,False,[]
8e2add5c-67a1-41cc-af60-39ef684bfa42_e0014_w0004_f03,8e2add5c-67a1-41cc-af60-39ef684bfa42,https://www.youtube.com/watch?v=Lorr3RBNwFw&t=12197s,68ef37f5-226d-4edc-bacb-c1a1129e4ad6,9b76836b-6908-48f9-a346-705f16532f3c,8e2add5c-67a1-41cc-af60-39ef684bfa42:12:17,1,4,12,Mount,mount,14,Mount,control,1659.0,1659.3,0.3,17,Triangle Attempt,triangle attempt,mount,mount,control,mount,mount,control,False,[]
8e2add5c-67a1-41cc-af60-39ef684bfa42_e0014_w0004_f04,8e2add5c-67a1-41cc-af60-39ef684bfa42,https://www.youtube.com/watch?v=Lorr3RBNwFw&t=12197s,68ef37f5-226d-4edc-bacb-c1a1129e4ad6,9b76836b-6908-48f9-a346-705f16532f3c,8e2add5c-67a1-41cc-af60-39ef684bfa42:12:17,1,4,12,Mount,mount,14,Mount,control,1659.0,1659.6,0.6,17,Triangle Attempt,triangle attempt,mount,mount,control,mount,mount,control,False,[]
8e2add5c-67a1-41cc-af60-39ef684bfa42_e0015_w0005_f00,8e2add5c-67a1-41cc-af60-39ef684bfa42,https://www.youtube.com/watch?v=Lorr3RBNwFw&t=12197s,68ef37f5-226d-4edc-bacb-c1a1129e4ad6,9b76836b-6908-48f9-a346-705f16532f3c,8e2add5c-67a1-41cc-af60-39ef684bfa42:12:17,2,4,12,Mount,mount,15,Heel Hook Attempt,transition,1694.0,1693.4,-0.6,17,Triangle Attempt,triangle attempt,heel hook attempt,heel hook attempt,transition,heel hook,leg-lock,submission,True,[]
8e2add5c-67a1-41cc-af60-39ef684bfa42_e0015_w0005_f01,8e2add5c-67a1-41cc-af60-39ef684bfa42,https://www.youtube.com/watch?v=Lorr3RBNwFw&t=12197s,68ef37f5-226d-4edc-bacb-c1a1129e4ad6,9b76836b-6908-48f9-a346-705f16532f3c,8e2add5c-67a1-41cc-af60-39ef684bfa42:12:17,2,4,12,Mount,mount,15,Heel Hook Attempt,transition,1694.0,1693.7,-0.3,17,Triangle Attempt,triangle attempt,heel hook attempt,heel hook attempt,transition,heel hook,leg-lock,submission,True,[]
8e2add5c-67a1-41cc-af60-39ef684bfa42_e0015_w0005_f02,8e2add5c-67a1-41cc-af60-39ef684bfa42,https://www.youtube.com/watch?v=Lorr3RBNwFw&t=12197s,68ef37f5-226d-4edc-bacb-c1a1129e4ad6,9b76836b-6908-48f9-a346-705f16532f3c,8e2add5c-67a1-41cc-af60-39ef684bfa42:12:17,2,4,12,Mount,mount,15,Heel Hook Attempt,transition,1694.0,1694.0,0.0,17,Triangle Attempt,triangle attempt,heel hook attempt,heel hook attempt,transition,heel hook,leg-lock,submission,True,[]
